timestamp,kw_energy_consumption,prediction,anomaly_score,anomaly_likelihood
2010-08-11 00:00:00,22.5,10.7,0.0,0.26910786861346825
2010-08-11 01:00:00,13.5,20.387075999999997,0.025,0.24767972920420078
2010-08-11 02:00:00,4.8,20.387075999999997,0.0,0.20770747695393699
2010-08-11 03:00:00,4.8,4.699934102805191,0.0,0.18924075792820672
2010-08-11 04:00:00,4.9,4.9,0.0,0.15546090010898861
2010-08-11 05:00:00,14.1,35.11,0.0,0.14016334104112516
2010-08-11 06:00:00,37.5,42.921029623333595,0.025,0.15546090010898861
2010-08-11 07:00:00,41.3,42.921029623333595,0.025,0.15546090010898861
2010-08-11 08:00:00,36.2,44.57152223800814,0.0,0.15546090010898861
2010-08-11 09:00:00,40.7,45.61992895952479,0.0,0.15546090010898861
2010-08-11 10:00:00,42.1,40.61378044485372,0.05,0.18924075792820672
2010-08-11 11:00:00,43.3,41.18029961505378,0.05,0.20770747695393699
2010-08-11 12:00:00,39.8,37.1788638759658,0.025,0.22719826564656964
2010-08-11 13:00:00,40.0,37.600587776372834,0.025,0.24767972920420078
2010-08-11 14:00:00,42.2,39.92760119085966,0.025,0.26910786861346825
2010-08-11 15:00:00,43.1,38.8966857373294,0.025,0.29142815905166808
2010-08-11 16:00:00,39.1,36.79554427444544,0.05,0.3145758205048611
2010-08-11 17:00:00,38.0,43.86758828859105,0.0,0.29142815905166808
2010-08-11 18:00:00,45.2,40.61378044485372,0.0,0.29142815905166808
2010-08-11 19:00:00,45.5,45.5,0.0,0.29142815905166808
2010-08-11 20:00:00,39.1,40.61378044485372,0.0,0.24767972920420078
2010-08-11 21:00:00,30.6,37.72041144346098,0.0,0.20770747695393699
2010-08-11 22:00:00,5.2,37.72041144346098,0.0,0.18924075792820672
2010-08-11 23:00:00,7.5,22.446814117692906,0.0,0.17182100576997517
2010-08-12 00:00:00,21.7,4.996978321041105,0.0,0.15546090010898861
2010-08-12 01:00:00,17.1,4.996978321041105,0.025,0.15546090010898861
2010-08-12 02:00:00,4.8,4.996978321041105,0.0,0.12592202660303431
2010-08-12 03:00:00,4.9,4.937884824728773,0.0,0.12592202660303431
2010-08-12 04:00:00,4.7,14.106299999999997,0.0,0.12592202660303431
2010-08-12 05:00:00,18.7,43.41920722967291,0.0,0.12592202660303431
2010-08-12 06:00:00,38.8,41.18029961505378,0.025,0.14016334104112516
2010-08-12 07:00:00,36.7,36.18719,0.025,0.15546090010898861
2010-08-12 08:00:00,37.6,37.6,0.0,0.15546090010898861
2010-08-12 09:00:00,41.8,42.258627451751096,0.0,0.15546090010898861
2010-08-12 10:00:00,47.0,43.41920722967291,0.025,0.17182100576997517
2010-08-12 11:00:00,42.2,39.92760119085966,0.05,0.18924075792820672
2010-08-12 12:00:00,42.1,39.92760119085966,0.025,0.20770747695393699
2010-08-12 13:00:00,38.0,42.19872745135803,0.075,0.26910787024396599
2010-08-12 14:00:00,39.9,42.97472073633351,0.05,0.31457582225852465
2010-08-12 15:00:00,37.5,38.94026320790398,0.025,0.33847628478619918
2010-08-12 16:00:00,37.4,37.69530112510711,0.075,0.41583671642229869
2010-08-12 17:00:00,40.2,45.173432321099995,0.0,0.38906548731572532
2010-08-12 18:00:00,43.5,45.583950271667355,0.0,0.38906548731572532
2010-08-12 19:00:00,41.2,38.94026320790398,0.025,0.41583671642229869
2010-08-12 20:00:00,38.0,30.402809999999995,0.025,0.41583671642229869
2010-08-12 21:00:00,17.1,4.92651937731014,0.025,0.38906548731572532
2010-08-12 22:00:00,5.3,7.5,0.0,0.36281096769908472
2010-08-12 23:00:00,12.1,22.446814117692906,0.025,0.31229532027667961
2010-08-13 00:00:00,18.3,5.038563564117098,0.025,0.28823295155883444
2010-08-13 01:00:00,12.9,5.038563564117098,0.1,0.36281096576507577
2010-08-13 02:00:00,4.8,5.038563564117098,0.0,0.28823294979905534
2010-08-13 03:00:00,4.8,4.699953871963634,0.0,0.28823294979905534
2010-08-13 04:00:00,4.7,18.73472,0.0,0.28823294979905534
2010-08-13 05:00:00,19.8,37.786710787574975,0.0,0.2650825331432457
2010-08-13 06:00:00,43.0,36.76688099211181,0.025,0.2650825331432457
2010-08-13 07:00:00,38.3,37.786710787574975,0.05,0.28823294979905534
2010-08-13 08:00:00,41.3,41.67412989338626,0.0,0.28823294979905534
2010-08-13 09:00:00,42.0,46.80544847002299,0.0,0.2650825331432457
2010-08-13 10:00:00,45.9,42.19872745135803,0.05,0.28823294979905534
2010-08-13 11:00:00,45.6,42.19872745135803,0.05,0.2429158652391431
2010-08-13 12:00:00,38.9,40.003524583521234,0.025,0.2650825331432457
2010-08-13 13:00:00,38.3,40.003524583521234,0.075,0.33718613483482984
2010-08-13 14:00:00,42.7,37.786710787574975,0.075,0.41583671642229869
2010-08-13 15:00:00,43.8,41.220346811376345,0.1,0.5256116285804161
2010-08-13 16:00:00,38.7,40.003524583521234,0.1,0.60712828684713016
2010-08-13 17:00:00,39.2,43.847311802013735,0.025,0.58029272797330678
2010-08-13 18:00:00,41.7,43.44344506077103,0.0,0.58029272797330678
2010-08-13 19:00:00,38.2,4.916896146417377,1.0,0.99851405462023035
2010-08-13 20:00:00,14.1,4.916896146417377,0.0,0.99768877884403351
2010-08-13 21:00:00,5.4,4.916896146417377,0.0,0.99646820909685929
2010-08-13 22:00:00,5.2,22.129499836998253,0.0,0.99566286705107088
2010-08-13 23:00:00,5.1,5.1,0.0,0.9921761985379397
2010-08-14 00:00:00,18.1,22.129499836998253,0.0,0.98642775810470207
2010-08-14 01:00:00,19.6,5.031279111744514,0.0,0.97335940873260163
2010-08-14 02:00:00,4.9,5.031279111744514,0.05,0.96361221004626896
2010-08-14 03:00:00,4.9,4.99189537822116,0.05,0.96879947318173731
2010-08-14 04:00:00,4.9,4.964326764754811,0.0,0.96879947318173731
2010-08-14 05:00:00,4.9,4.9,0.0,0.18285115512504779
2010-08-14 06:00:00,19.8,19.8,0.0,0.18285115512504779
2010-08-14 07:00:00,40.6,45.655135633117,0.0,0.18285115512504779
2010-08-14 08:00:00,43.2,43.2,0.05,0.22179249625353359
2010-08-14 09:00:00,50.1,37.786710787574975,0.0,0.22179249625353359
2010-08-14 10:00:00,52.9,5.449897382326952,0.025,0.2429158652391431
2010-08-14 11:00:00,40.8,55.727999999999994,0.025,0.2650825331432457
2010-08-14 12:00:00,42.6,40.666752417978316,0.025,0.2429158652391431
2010-08-14 13:00:00,40.8,42.80832921256239,0.025,0.22179249625353359
2010-08-14 14:00:00,46.1,38.85972897187295,0.025,0.2429158652391431
2010-08-14 15:00:00,45.8,45.8,0.025,0.2650825331432457
2010-08-14 16:00:00,42.9,42.9,0.025,0.28823294979905534
2010-08-14 17:00:00,29.5,4.9315201147298575,0.025,0.31229531845192438
2010-08-14 18:00:00,10.8,4.9315201147298575,0.075,0.33718613483482984
2010-08-14 19:00:00,5.3,4.9315201147298575,0.025,0.36281096576507577
2010-08-14 20:00:00,5.3,5.0420640803109,0.025,0.36281096576507577
2010-08-14 21:00:00,5.3,5.449897382326952,0.0,0.33718613483482984
2010-08-14 22:00:00,5.2,9.553850899999997,0.0,0.31229532027667961
2010-08-14 23:00:00,5.0,5.1815279795466385,0.0,0.28823295155883444
2010-08-15 00:00:00,9.2,5.127069585682646,0.025,0.28823295155883444
2010-08-15 01:00:00,5.0,5.127069585682646,0.125,0.38906548336209634
2010-08-15 02:00:00,4.8,5.088948709977852,0.1,0.47044295958464499
2010-08-15 03:00:00,20.1,5.002264096984495,0.0,0.4430044648887832
2010-08-15 04:00:00,13.7,5.002264096984495,0.025,0.38906548138528174
2010-08-15 05:00:00,5.0,5.449897382326952,0.025,0.38906548138528174
2010-08-15 06:00:00,5.2,5.001584867889147,0.025,0.38906548138528174
2010-08-15 07:00:00,5.3,5.061109407522403,0.05,0.4430044628529517
2010-08-15 08:00:00,31.3,5.132776585265681,0.05,0.49802256109911269
2010-08-15 09:00:00,43.8,43.37041154253972,0.025,0.52561162242256088
2010-08-15 10:00:00,43.9,43.37041154253972,0.025,0.52561162242256088
2010-08-15 11:00:00,39.3,43.85318278298672,0.05,0.4430044648887832
2010-08-15 12:00:00,41.5,40.706726692584816,0.025,0.36281096383106681
2010-08-15 13:00:00,38.2,46.167586876901595,0.05,0.41583671240046871
2010-08-15 14:00:00,42.6,45.698594943181895,0.025,0.41583671240046871
2010-08-15 15:00:00,45.0,42.765081314155566,0.025,0.41583671240046871
2010-08-15 16:00:00,41.4,41.4,0.025,0.41583671240046871
2010-08-15 17:00:00,24.4,10.73,0.025,0.38906548336209634
2010-08-15 18:00:00,9.2,5.132776585265681,0.05,0.38906548336209634
2010-08-15 19:00:00,5.2,5.132776585265681,0.0,0.36281096383106681
2010-08-15 20:00:00,5.3,5.152943609685977,0.0,0.3371861329517386
2010-08-15 21:00:00,5.4,5.1970605267801835,0.0,0.28823294979905534
2010-08-15 22:00:00,5.2,5.2,0.0,0.2650825331432457
2010-08-15 23:00:00,16.7,9.2029351,0.0,0.22179249625353359
2010-08-16 00:00:00,21.4,5.197942368746128,0.125,0.31229531662716925
2010-08-16 01:00:00,11.7,4.699967710374543,0.05,0.33718613106864725
2010-08-16 02:00:00,4.7,5.197942368746128,0.05,0.36281096189705786
2010-08-16 03:00:00,4.8,4.69997739726218,0.05,0.38906548138528174
2010-08-16 04:00:00,4.8,5.078559658122289,0.05,0.38906548138528174
2010-08-16 05:00:00,13.4,36.76688099211181,0.1,0.49802256109911269
2010-08-16 06:00:00,40.4,41.274242767963436,0.075,0.58029272394319131
2010-08-16 07:00:00,40.0,41.274242767963436,0.0,0.58029272394319131
2010-08-16 08:00:00,36.8,36.76688099211181,0.125,0.70837404754218547
2010-08-16 09:00:00,48.9,45.698594943181895,0.125,0.81451006563790163
2010-08-16 10:00:00,53.1,48.989459999999994,0.1,0.79543900587197114
2010-08-16 11:00:00,45.5,40.002467208464864,0.0,0.7539713392757238
2010-08-16 12:00:00,40.3,42.765081314155566,0.025,0.73165979589622931
2010-08-16 13:00:00,35.5,42.765081314155566,0.05,0.73165979589622931
2010-08-16 14:00:00,41.9,35.61812009999999,0.025,0.70837404754218547
2010-08-16 15:00:00,39.8,41.74265858740203,0.025,0.63346394179739651
2010-08-16 16:00:00,36.4,4.994991760685602,0.025,0.58029271991307585
2010-08-16 17:00:00,41.6,4.994991760685602,0.025,0.60712827891814447
2010-08-16 18:00:00,50.1,41.699861011181426,0.025,0.49802256109911269
2010-08-16 19:00:00,53.2,41.699861011181426,0.025,0.38906548336209634
2010-08-16 20:00:00,39.7,41.699861011181426,0.025,0.31025405476087631
2010-08-16 21:00:00,29.5,29.5,0.025,0.33545332790682947
2010-08-16 22:00:00,5.8,31.479965309999997,0.025,0.33545332790682947
2010-08-16 23:00:00,6.7,18.06220987,0.075,0.36141554836063283
2010-08-17 00:00:00,21.4,39.48362993281026,0.1,0.44275078639632515
2010-08-17 01:00:00,13.8,4.994991760685602,0.075,0.49858539355132381
2010-08-17 02:00:00,4.9,4.994991760685602,0.05,0.5265819504284458
2010-08-17 03:00:00,4.8,4.9664942324799215,0.05,0.55444776723675071
2010-08-17 04:00:00,4.8,4.916545962735945,0.0,0.5265819504284458
2010-08-17 05:00:00,19.3,42.765081314155566,0.0,0.49858539355132381
2010-08-17 06:00:00,43.3,36.66377168613478,0.0,0.47059580452188521
2010-08-17 07:00:00,39.3,36.66377168613478,0.0,0.44275078846216942
2010-08-17 08:00:00,41.5,41.699861011181426,0.025,0.44275078846216942
2010-08-17 09:00:00,44.5,43.3492880797778,0.05,0.41518581946395305
2010-08-17 10:00:00,44.7,45.639016460227325,0.075,0.3880322767602411
2010-08-17 11:00:00,40.2,38.85972897187295,0.075,0.3880322767602411
2010-08-17 12:00:00,35.3,38.26309398869395,0.075,0.41518582354399736
2010-08-17 13:00:00,35.9,44.595045896623986,0.025,0.38803227876485313
2010-08-17 14:00:00,36.5,38.85972897187295,0.025,0.41518582354399736
2010-08-17 15:00:00,37.9,38.85972897187295,0.025,0.44275079052801369
2010-08-17 16:00:00,33.6,40.062946252503444,0.05,0.49858539563868476
2010-08-17 17:00:00,39.0,40.062946252503444,0.0,0.49858539563868476
2010-08-17 18:00:00,43.4,41.274242767963436,0.025,0.49858539563868476
2010-08-17 19:00:00,46.8,37.82069755130248,0.0,0.44275079052801369
2010-08-17 20:00:00,41.4,43.36450165584446,0.0,0.36141555032075878
2010-08-17 21:00:00,26.9,4.881582173915161,0.0,0.28591558616852153
2010-08-17 22:00:00,5.6,4.881582173915161,0.075,0.28591558616852153
2010-08-17 23:00:00,5.7,21.48607578820559,0.05,0.31025405660744609
2010-08-18 00:00:00,21.1,5.6027803614967,0.075,0.36141555032075878
2010-08-18 01:00:00,16.4,4.881582173915161,0.175,0.52658194418022997
2010-08-18 02:00:00,5.6,4.881582173915161,0.025,0.49858538728924129
2010-08-18 03:00:00,5.7,4.881582173915161,0.025,0.52658194418022997
2010-08-18 04:00:00,5.6,22.446814117692906,0.0,0.49858538728924129
2010-08-18 05:00:00,16.9,41.63990270782699,0.0,0.49858538728924129
2010-08-18 06:00:00,42.2,41.63990270782699,0.025,0.52658194418022997
2010-08-18 07:00:00,45.6,41.63990270782699,0.0,0.52658194418022997
2010-08-18 08:00:00,38.2,41.63990270782699,0.0,0.44275078019879222
2010-08-18 09:00:00,44.3,36.614640180294344,0.0,0.38803226874179297
2010-08-18 10:00:00,47.4,43.36450165584446,0.0,0.31025404922116673
2010-08-18 11:00:00,43.1,35.52268406999999,0.025,0.17970538232404443
2010-08-18 12:00:00,37.0,38.24416579208577,0.025,0.17970538232404443
2010-08-18 13:00:00,34.1,36.614640180294344,0.05,0.19870327361052753
2010-08-18 14:00:00,32.2,42.8655569199089,0.075,0.26252411159656497
2010-08-18 15:00:00,34.5,33.75,0.05,0.31025405660744609
2010-08-18 16:00:00,34.9,41.63990270782699,0.075,0.36141555032075878
2010-08-18 17:00:00,43.4,43.36450165584446,0.1,0.47059580452188521
2010-08-18 18:00:00,51.9,43.37515115909112,0.1,0.58204706198440559
2010-08-18 19:00:00,48.9,37.82069755130248,0.075,0.66195778437787212
2010-08-18 20:00:00,44.0,43.37515115909112,0.075,0.7351589117575289
2010-08-18 21:00:00,30.0,5.621953663993368,0.1,0.79931312368619978
2010-08-18 22:00:00,5.7,5.621953663993368,0.05,0.81842960426286482
2010-08-18 23:00:00,5.3,5.645367564795357,0.025,0.79931312368619978
2010-08-19 00:00:00,21.5,5.645367564795357,0.05,0.77903670542523895
2010-08-19 01:00:00,22.2,5.645367564795357,0.075,0.79931312368619978
2010-08-19 02:00:00,4.9,5.007107521740613,0.025,0.75763573187767497
2010-08-19 03:00:00,4.9,5.645367564795357,0.025,0.68723873129760493
2010-08-19 04:00:00,4.8,5.645367564795357,0.0,0.58204706402747797
2010-08-19 05:00:00,10.6,16.904984992599996,0.0,0.49858539355132381
2010-08-19 06:00:00,36.9,41.3119699375744,0.0,0.41518581946395305
2010-08-19 07:00:00,40.9,36.70024812620604,0.0,0.31025405660744609
2010-08-19 08:00:00,40.3,44.50653212763679,0.0,0.26252411159656497
2010-08-19 09:00:00,52.5,44.50653212763679,0.075,0.31025405845401588
2010-08-19 10:00:00,58.1,40.134062376752404,0.075,0.33545333362842333
2010-08-19 11:00:00,52.3,37.17164329922324,0.1,0.36141555032075878
2010-08-19 12:00:00,44.5,37.17164329922324,0.075,0.41518582354399736
2010-08-19 13:00:00,43.6,36.70024812620604,0.125,0.5265819504284458
2010-08-19 14:00:00,47.2,43.8972279480907,0.075,0.60924796212493826
2010-08-19 15:00:00,43.2,35.047,0.1,0.71166824412404861
2010-08-19 16:00:00,41.4,43.369824067954646,0.075,0.77903670697836447
2010-08-19 17:00:00,48.8,51.97,0.1,0.85310630777218499
2010-08-19 18:00:00,52.4,48.913835399999996,0.1,0.90836513755101655
2010-08-19 19:00:00,48.6,43.8972279480907,0.075,0.90836513755101655
2010-08-19 20:00:00,43.0,29.86,0.05,0.89626059266725444
2010-08-19 21:00:00,15.0,5.645367564795357,0.05,0.86865924499139113
2010-08-19 22:00:00,5.3,5.645367564795357,0.025,0.83636387252372346
2010-08-19 23:00:00,21.1,5.024716515969921,0.1,0.81842960288242017
2010-08-20 00:00:00,18.2,5.024716515969921,0.1,0.83636387252372346
2010-08-20 01:00:00,16.1,5.024716515969921,0.1,0.83636387252372346
2010-08-20 02:00:00,4.8,5.024716515969921,0.075,0.83636387252372346
2010-08-20 03:00:00,4.9,4.957301561178944,0.025,0.77903670387211332
2010-08-20 04:00:00,4.8,10.690999999999999,0.0,0.6872387294445863
2010-08-20 05:00:00,12.9,36.70024812620604,0.0,0.60924795810771937
2010-08-20 06:00:00,41.2,41.251865269411454,0.0,0.55444776516884775
2010-08-20 07:00:00,41.7,40.134062376752404,0.0,0.49858539146396297
2010-08-20 08:00:00,37.0,52.428,0.0,0.47059580244018351
2010-08-20 09:00:00,48.9,55.522403999999995,0.05,0.41518581946395305
2010-08-20 10:00:00,54.2,43.369824067954646,0.075,0.3880322767602411
2010-08-20 11:00:00,49.6,44.50457248934575,0.1,0.3880322767602411
2010-08-20 12:00:00,40.3,47.34664536969039,0.05,0.36141554836063283
2010-08-20 13:00:00,38.4,47.34664536969039,0.1,0.44275078639632515
2010-08-20 14:00:00,39.0,43.369824067954646,0.075,0.5265819504284458
2010-08-20 15:00:00,40.2,38.290916054460034,0.05,0.58204706198440559
2010-08-20 16:00:00,37.7,48.90968477999999,0.075,0.66195778437787212
2010-08-20 17:00:00,41.3,52.428,0.05,0.71166824412404861
2010-08-20 18:00:00,41.6,41.25541398201161,0.05,0.75763573187767497
2010-08-20 19:00:00,39.0,4.898077764977683,1.0,0.9996204855730958
2010-08-20 20:00:00,18.3,4.898077764977683,0.0,0.99920200807815907
2010-08-20 21:00:00,5.4,4.898077764977683,0.0,0.99798455609715175
2010-08-20 22:00:00,5.4,5.4,0.0,0.9968836540754642
2010-08-20 23:00:00,4.9,4.9,0.0,0.99294353886139641
2010-08-21 00:00:00,9.4,9.4,0.0,0.98797584871043453
2010-08-21 01:00:00,4.8,5.520230106749725,0.0,0.98272285531543302
2010-08-21 02:00:00,11.0,20.3009532,0.0,0.97123901184032246
2010-08-21 03:00:00,22.0,13.604518708399997,0.0,0.96049931757798546
2010-08-21 04:00:00,14.3,9.507695629999997,0.0,0.9467033816981939
2010-08-21 05:00:00,5.3,9.507695629999997,0.0,0.10701317321450576
2010-08-21 06:00:00,18.5,4.998340673387345,0.05,0.13571908811910771
2010-08-21 07:00:00,40.7,40.7,0.05,0.16929793970419871
2010-08-21 08:00:00,47.6,43.8972279480907,0.075,0.22882461477423954
2010-08-21 09:00:00,49.9,43.8972279480907,0.075,0.29857503590039669
2010-08-21 10:00:00,49.8,49.8,0.25,0.57360641249136213
2010-08-21 11:00:00,42.1,49.654217999999986,0.075,0.65534196469220019
2010-08-21 12:00:00,34.0,42.169376451165434,0.075,0.730393456087994
2010-08-21 13:00:00,35.9,33.825,0.075,0.79622800135847893
2010-08-21 14:00:00,38.5,45.12140262477,0.05,0.83423500527224426
2010-08-21 15:00:00,39.4,38.35364123812202,0.05,0.86732824186095137
2010-08-21 16:00:00,42.9,39.419978667077025,0.025,0.8513969218039199
2010-08-21 17:00:00,34.1,42.90412289075536,0.025,0.83423500527224426
2010-08-21 18:00:00,12.5,4.998340673387345,0.025,0.79622799985226766
2010-08-21 19:00:00,5.5,4.998340673387345,0.0,0.730393454330174
2010-08-21 20:00:00,5.6,4.998340673387345,0.0,0.46014704632161196
2010-08-21 21:00:00,5.5,4.998340673387345,0.0,0.37665294843906361
2010-08-21 22:00:00,5.5,5.527938926615155,0.0,0.29857503405458963
2010-08-21 23:00:00,14.6,5.519557248630608,0.0,0.22882461316339997
2010-08-22 00:00:00,21.4,22.10545492012914,0.0,0.18793363805557406
2010-08-22 01:00:00,12.5,4.998340673387345,0.025,0.16929793970419871
2010-08-22 02:00:00,5.0,12.548999999999998,0.025,0.16929793970419871
2010-08-22 03:00:00,5.0,12.548999999999998,0.0,0.15189261973861123
2010-08-22 04:00:00,5.1,4.999186929959799,0.0,0.13571908811910771
2010-08-22 05:00:00,5.2,5.2,0.025,0.15189261973861123
2010-08-22 06:00:00,6.0,40.64029607936655,0.0,0.15189261973861123
2010-08-22 07:00:00,9.0,5.080601595680301,0.05,0.18793363805557406
2010-08-22 08:00:00,40.1,38.35364123812202,0.1,0.27428312329801463
2010-08-22 09:00:00,43.1,38.35364123812202,0.0,0.27428312329801463
2010-08-22 10:00:00,42.4,43.8972279480907,0.0,0.27428312329801463
2010-08-22 11:00:00,36.4,42.2385635158158,0.0,0.25100942356143974
2010-08-22 12:00:00,31.9,36.040723099999994,0.05,0.27428312329801463
2010-08-22 13:00:00,33.8,38.35364123812202,0.075,0.34986315306837379
2010-08-22 14:00:00,36.8,9.142054569999999,0.05,0.40405048995746384
2010-08-22 15:00:00,35.5,42.96288602352875,0.0,0.37665294641888181
2010-08-22 16:00:00,34.8,35.51587884899999,0.025,0.40405048995746384
2010-08-22 17:00:00,24.0,35.51587884899999,0.05,0.40405048995746384
2010-08-22 18:00:00,9.4,5.519557248630608,0.025,0.32380080066720573
2010-08-22 19:00:00,5.5,5.519557248630608,0.075,0.40405049201823429
2010-08-22 20:00:00,5.4,5.513690074041426,0.025,0.43192713029630281
2010-08-22 21:00:00,5.5,5.479583051828998,0.05,0.48856923044122513
2010-08-22 22:00:00,5.5,21.463177136220736,0.025,0.46014704420975383
2010-08-22 23:00:00,5.1,5.080601595680301,0.025,0.40405048995746384
2010-08-23 00:00:00,22.2,5.086421116976211,0.1,0.46014704209789581
2010-08-23 01:00:00,11.6,5.086421116976211,0.05,0.51704960889503804
2010-08-23 02:00:00,5.1,5.086421116976211,0.05,0.54544321854959066
2010-08-23 03:00:00,5.1,5.090494781883347,0.025,0.51704960889503804
2010-08-23 04:00:00,5.0,5.0933463473183425,0.025,0.51704960889503804
2010-08-23 05:00:00,15.8,40.16208339522607,0.025,0.4601470399860379
2010-08-23 06:00:00,39.8,40.16208339522607,0.05,0.48856922619805343
2010-08-23 07:00:00,35.6,36.66712158184096,0.025,0.4601470399860379
2010-08-23 08:00:00,33.3,44.50457248934575,0.075,0.51704960889503804
2010-08-23 09:00:00,43.3,55.12568279999999,0.05,0.54544321854959066
2010-08-23 10:00:00,46.1,35.54111519429999,0.025,0.46014704209789581
2010-08-23 11:00:00,38.1,40.05345837665825,0.025,0.43192712820481971
2010-08-23 12:00:00,34.2,43.34887684756825,0.05,0.43192712820481971
2010-08-23 13:00:00,31.4,34.4296,0.05,0.46014704209789581
2010-08-23 14:00:00,31.7,5.065342443122839,0.025,0.46014704209789581
2010-08-23 15:00:00,31.6,31.529183001899995,0.025,0.46014704209789581
2010-08-23 16:00:00,32.3,5.065342443122839,0.0,0.40405048995746384
2010-08-23 17:00:00,37.3,5.065342443122839,0.0,0.37665294641888181
2010-08-23 18:00:00,48.3,5.065342443122839,0.0,0.29857503220878256
2010-08-23 19:00:00,48.8,48.8,0.025,0.27428312329801463
2010-08-23 20:00:00,40.2,41.64055232683522,0.025,0.27428312329801463
2010-08-23 21:00:00,28.2,28.2,0.025,0.27428312329801463
2010-08-23 22:00:00,5.5,16.211726972,0.05,0.27428312329801463
2010-08-23 23:00:00,7.4,5.065342443122839,0.0,0.22882461316339997
2010-08-24 00:00:00,21.1,5.065342443122839,0.1,0.29857503220878256
2010-08-24 01:00:00,18.1,21.005565925999996,0.1,0.37665294439870012
2010-08-24 02:00:00,5.4,5.065342443122839,0.0,0.37665294439870012
2010-08-24 03:00:00,5.5,5.065342443122839,0.025,0.40405048789669329
2010-08-24 04:00:00,5.5,12.883486999999995,0.0,0.40405048789669329
2010-08-24 05:00:00,17.9,41.64055232683522,0.0,0.37665294439870012
2010-08-24 06:00:00,39.7,38.277548866685414,0.0,0.34986315109805355
2010-08-24 07:00:00,39.0,41.64055232683522,0.0,0.32380079875529
2010-08-24 08:00:00,35.4,40.09742086366077,0.0,0.27428312329801463
2010-08-24 09:00:00,44.5,55.12568279999999,0.05,0.32380079875529
2010-08-24 10:00:00,45.4,31.550428101329995,0.05,0.27428312329801463
2010-08-24 11:00:00,42.8,31.550428101329995,0.1,0.27428312329801463
2010-08-24 12:00:00,35.5,40.09742086366077,0.1,0.37665294439870012
2010-08-24 13:00:00,38.9,35.49914644520699,0.05,0.40405048789669329
2010-08-24 14:00:00,39.2,35.49914644520699,0.05,0.4601470399860379
2010-08-24 15:00:00,39.4,37.784488285911735,0.05,0.51704960677451939
2010-08-24 16:00:00,38.7,38.94642464830268,0.05,0.57360641249136213
2010-08-24 17:00:00,42.4,41.64055232683522,0.0,0.57360641249136213
2010-08-24 18:00:00,46.1,38.87249725381188,0.025,0.60139905111597236
2010-08-24 19:00:00,49.3,46.13311756968177,0.0,0.5454432164409182
2010-08-24 20:00:00,43.4,42.91402021647012,0.025,0.51704960677451939
2010-08-24 21:00:00,27.5,5.065342443122839,0.025,0.43192712611333639
2010-08-24 22:00:00,5.5,7.470000000000001,0.0,0.32380079875529
2010-08-24 23:00:00,5.3,5.48802857652524,0.0,0.27428312329801463
2010-08-25 00:00:00,21.1,5.48802857652524,0.05,0.27428312329801463
2010-08-25 01:00:00,21.1,21.033896148199997,0.125,0.34986314912773331
2010-08-25 02:00:00,5.0,5.135739710185987,0.025,0.32380079684337404
2010-08-25 03:00:00,5.2,5.0950177971301915,0.025,0.34986314912773331
2010-08-25 04:00:00,5.1,5.1,0.0,0.32504488644083263
2010-08-25 05:00:00,15.8,41.25541398201161,0.0,0.32504488644083263
2010-08-25 06:00:00,39.8,41.25541398201161,0.0,0.29911019376335612
2010-08-25 07:00:00,37.4,35.49914644520699,0.0,0.2741580439178275
2010-08-25 08:00:00,35.0,44.50320074254202,0.0,0.2741580439178275
2010-08-25 09:00:00,44.7,45.559118065511385,0.025,0.29911019376335612
2010-08-25 10:00:00,48.0,45.559118065511385,0.025,0.2741580439178275
2010-08-25 11:00:00,45.2,38.87249725381188,0.0,0.16679576790382844
2010-08-25 12:00:00,38.0,38.87249725381188,0.05,0.18577304391674154
2010-08-25 13:00:00,38.1,44.56224051977941,0.05,0.2060347719936606
2010-08-25 14:00:00,38.7,40.00819460456254,0.05,0.25027988118648081
2010-08-25 15:00:00,39.0,38.82074807766831,0.025,0.27415804573794111
2010-08-25 16:00:00,36.2,38.87452365436782,0.075,0.3518563433336015
2010-08-25 17:00:00,41.9,46.13311756968177,0.0,0.3518563433336015
2010-08-25 18:00:00,49.9,49.003745542199994,0.0,0.3518563433336015
2010-08-25 19:00:00,44.9,44.9,0.025,0.3518563433336015
2010-08-25 20:00:00,36.1,27.5,0.0,0.32504489037352369
2010-08-25 21:00:00,24.7,5.48802857652524,0.0,0.32504489037352369
2010-08-25 22:00:00,5.3,5.118558720593793,0.0,0.27415804755805506
2010-08-25 23:00:00,9.4,5.1729911044156545,0.0,0.22755194589063477
2010-08-26 00:00:00,21.3,5.1729911044156545,0.0,0.18577304537877271
2010-08-26 01:00:00,21.6,5.1729911044156545,0.125,0.27415804573794111
2010-08-26 02:00:00,7.0,5.1729911044156545,0.125,0.32504488447448709
2010-08-26 03:00:00,5.1,5.1729911044156545,0.0,0.32504488447448709
2010-08-26 04:00:00,5.0,5.0,0.0,0.32504488447448709
2010-08-26 05:00:00,16.7,40.00819460456254,0.0,0.2991101918664465
2010-08-26 06:00:00,39.6,37.24187365163357,0.0,0.2991101918664465
2010-08-26 07:00:00,37.2,35.49914644520699,0.0,0.2991101918664465
2010-08-26 08:00:00,33.3,44.56224051977941,0.0,0.2991101918664465
2010-08-26 09:00:00,43.3,44.56224051977941,0.025,0.32504488447448709
2010-08-26 10:00:00,46.7,45.0714872861373,0.025,0.35185633725142051
